low,US,low,medium,high,medium,regular,bad,fall,good,working
high,US,low,low,low,low,regular,bad,fall,good,working
high,US,low,medium,high,medium,NaN,good,summer,good,NaN
low,Europe,low,low,low,NaN,increased,good,winter,good,working
high,US,low,low,low,medium,NaN,good,spring,good,working
low,Europe,low,high,high,medium,regular,good,NaN,good,working
high,US,NaN,high,NaN,medium,regular,good,NaN,good,working
low,NaN,low,medium,high,medium,regular,bad,winter,bad,weekend
low,US,low,low,medium,medium,regular,good,summer,good,weekend
NaN,NaN,low,low,low,low,regular,bad,winter,bad,weekend
low,NaN,low,low,low,low,regular,bad,spring,bad,working
high,Europe,low,low,low,low,regular,good,summer,good,working
high,US,low,high,NaN,medium,regular,bad,fall,good,working
low,Europe,low,medium,high,medium,regular,bad,winter,bad,working
high,Europe,low,low,NaN,medium,regular,bad,winter,bad,weekend
low,Europe,low,NaN,low,medium,regular,bad,fall,bad,working
low,Europe,low,medium,high,medium,regular,bad,spring,bad,weekend
high,NaN,low,medium,NaN,medium,regular,bad,winter,bad,working
low,US,low,low,low,medium,regular,good,spring,bad,working
high,US,low,low,low,NaN,regular,NaN,fall,good,working
low,Europe,low,medium,high,medium,regular,good,summer,NaN,working
high,US,low,low,NaN,low,increased,good,spring,good,weekend
high,Europe,low,medium,medium,medium,regular,good,spring,good,weekend
high,Europe,NaN,low,low,medium,regular,good,winter,good,working
low,NaN,low,high,high,medium,regular,bad,winter,bad,weekend
high,Europe,low,medium,medium,medium,regular,good,summer,good,weekend
low,UK,low,low,low,medium,NaN,good,fall,good,working
low,Europe,low,medium,high,low,regular,bad,fall,bad,working
high,Europe,low,medium,NaN,low,increased,bad,fall,bad,working
high,Europe,high,low,low,NaN,regular,NaN,summer,NaN,weekend
high,Europe,low,medium,medium,medium,regular,bad,winter,bad,NaN
low,US,low,low,low,low,regular,bad,winter,bad,holiday
high,Europe,NaN,medium,low,medium,regular,NaN,summer,good,working
high,US,low,NaN,medium,low,NaN,bad,fall,good,weekend
high,Europe,low,low,medium,medium,regular,NaN,summer,good,weekend
high,NaN,low,low,low,NaN,NaN,good,fall,good,working
low,Europe,low,medium,medium,medium,regular,bad,winter,bad,working
NaN,US,low,medium,high,medium,regular,bad,spring,good,working
high,US,low,NaN,low,low,regular,good,summer,good,working
low,NaN,low,high,high,NaN,NaN,good,summer,NaN,weekend
low,Europe,low,NaN,NaN,medium,regular,bad,summer,bad,working
low,UK,low,low,NaN,medium,regular,bad,summer,bad,working
low,Europe,low,low,low,NaN,regular,bad,winter,bad,working
low,NaN,low,low,low,low,regular,bad,NaN,bad,working
high,Europe,low,medium,low,medium,regular,good,summer,NaN,working
low,Europe,low,high,medium,medium,regular,NaN,spring,bad,working
low,Europe,low,low,medium,medium,regular,good,summer,good,weekend
low,US,low,high,high,NaN,NaN,good,spring,NaN,working
high,UK,low,medium,medium,medium,regular,bad,spring,NaN,working
low,UK,NaN,low,low,low,regular,bad,fall,NaN,weekend
low,NaN,low,low,low,low,regular,NaN,spring,good,NaN
low,Europe,low,low,low,medium,regular,bad,summer,good,working
high,UK,low,medium,NaN,medium,regular,good,fall,good,weekend
low,NaN,low,low,low,medium,regular,NaN,fall,bad,working
low,Europe,low,low,low,medium,regular,bad,winter,NaN,working
high,US,low,low,low,low,regular,good,summer,good,weekend
high,Europe,NaN,medium,low,low,regular,NaN,summer,good,weekend
high,NaN,low,low,low,medium,regular,good,spring,good,holiday
high,US,low,medium,high,medium,regular,good,spring,good,working
high,US,low,low,low,medium,regular,bad,spring,bad,working
low,Europe,low,medium,medium,medium,regular,good,NaN,good,working
high,US,low,medium,medium,medium,NaN,good,fall,bad,working
low,Europe,low,NaN,medium,medium,regular,good,fall,good,weekend
low,UK,low,high,low,low,regular,bad,winter,good,NaN
low,Europe,low,low,low,medium,NaN,good,summer,good,weekend
low,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
low,UK,high,high,high,medium,regular,bad,summer,bad,working
low,NaN,low,low,NaN,low,regular,good,summer,good,holiday
low,Europe,NaN,low,low,medium,regular,good,spring,good,holiday
low,Europe,low,high,high,low,regular,bad,winter,bad,weekend
low,UK,low,medium,low,medium,regular,good,summer,good,working
low,UK,low,low,low,low,regular,bad,winter,bad,working
low,Europe,low,medium,high,NaN,regular,bad,winter,bad,NaN
high,Europe,low,low,low,low,regular,bad,NaN,bad,holiday
high,Europe,low,low,low,medium,regular,good,fall,NaN,working
low,Europe,low,medium,low,medium,regular,bad,fall,bad,working
low,US,low,low,medium,low,regular,bad,fall,bad,working
low,US,low,medium,low,medium,regular,bad,spring,bad,working
high,US,low,high,low,medium,regular,good,NaN,bad,weekend
high,Europe,low,high,high,low,regular,good,fall,good,working
high,US,high,medium,low,medium,regular,good,summer,good,working
high,Europe,low,high,medium,medium,regular,NaN,summer,good,working
low,US,low,medium,low,NaN,increased,NaN,winter,bad,working
high,Europe,low,low,low,medium,regular,good,fall,good,working
NaN,UK,high,medium,high,low,regular,good,winter,good,weekend
high,UK,high,medium,low,low,regular,good,winter,good,working
low,US,low,low,medium,NaN,regular,bad,spring,bad,working
low,Europe,low,medium,high,medium,increased,bad,fall,good,working
low,Europe,low,high,medium,medium,regular,good,spring,good,working
high,US,low,medium,low,medium,regular,NaN,fall,NaN,NaN
low,US,NaN,low,low,low,regular,bad,winter,bad,working
high,Europe,low,low,low,medium,regular,good,fall,good,weekend
NaN,UK,low,medium,low,medium,regular,good,winter,good,weekend
NaN,Europe,low,high,high,low,regular,bad,NaN,bad,working
high,Europe,low,NaN,low,low,regular,good,summer,good,weekend
NaN,Europe,low,low,medium,medium,regular,bad,spring,good,working
high,Europe,low,high,low,medium,regular,good,summer,good,working
high,Europe,low,medium,low,low,regular,good,winter,good,working
high,US,low,low,low,medium,NaN,bad,winter,bad,working
low,US,low,low,low,medium,regular,bad,winter,bad,holiday
high,NaN,low,low,low,low,regular,good,spring,good,weekend
high,UK,low,low,medium,medium,regular,good,spring,good,working
low,US,low,low,low,low,regular,NaN,summer,bad,working
high,Europe,low,medium,medium,NaN,regular,good,fall,good,weekend
high,US,low,medium,low,medium,regular,bad,fall,good,working
low,UK,low,low,medium,medium,increased,bad,spring,good,NaN
high,Europe,low,low,medium,medium,regular,good,summer,good,weekend
low,Europe,low,low,low,medium,regular,bad,NaN,bad,weekend
low,US,low,low,high,medium,regular,bad,spring,bad,working
high,NaN,low,low,low,medium,regular,good,summer,good,weekend
low,US,NaN,medium,NaN,medium,regular,bad,spring,good,holiday
high,Europe,low,high,high,medium,regular,good,summer,good,working
high,US,low,medium,low,low,regular,NaN,winter,NaN,NaN
low,Europe,low,low,NaN,medium,regular,bad,fall,good,working
NaN,NaN,low,low,low,low,NaN,bad,winter,bad,working
low,Europe,low,medium,low,medium,regular,good,NaN,good,working
high,US,low,medium,medium,medium,regular,good,fall,bad,NaN
high,Europe,low,low,low,low,regular,bad,winter,bad,working
low,Europe,low,low,medium,medium,regular,good,spring,good,working
high,US,low,low,low,medium,NaN,good,fall,good,working
low,Europe,low,low,NaN,medium,regular,bad,summer,bad,weekend
low,Europe,low,low,medium,low,regular,good,spring,NaN,working
high,UK,low,low,medium,medium,regular,bad,spring,bad,NaN
high,US,low,low,low,medium,regular,good,winter,good,working
high,NaN,low,low,medium,low,regular,bad,fall,bad,working
high,UK,low,low,low,medium,regular,good,summer,good,weekend
low,Europe,low,low,low,low,regular,bad,spring,bad,NaN
low,UK,low,medium,high,medium,regular,good,spring,good,working
low,NaN,low,low,medium,low,regular,bad,winter,bad,working
high,Europe,high,NaN,low,medium,regular,bad,fall,bad,working
high,US,low,low,low,medium,regular,NaN,spring,good,working
high,Europe,low,medium,high,medium,regular,bad,winter,bad,working
low,Europe,low,low,medium,low,regular,good,spring,good,working
low,UK,low,NaN,high,NaN,regular,good,fall,NaN,working
high,US,low,low,low,medium,regular,good,spring,bad,working
high,Europe,low,medium,low,low,regular,good,winter,good,weekend
high,Europe,low,low,medium,low,regular,good,fall,NaN,weekend
low,US,low,medium,high,medium,regular,bad,spring,bad,working
low,UK,low,medium,low,medium,regular,bad,fall,bad,weekend
high,US,low,low,low,medium,regular,good,fall,good,weekend
high,Europe,low,high,high,medium,regular,good,summer,good,weekend
low,UK,low,medium,low,low,regular,bad,winter,bad,weekend
low,Europe,low,low,low,low,increased,good,fall,good,weekend
high,US,low,high,medium,medium,increased,NaN,fall,good,working
high,Europe,low,medium,high,medium,regular,good,fall,good,working
NaN,Europe,low,low,low,low,regular,bad,spring,bad,weekend
low,Europe,low,high,high,low,regular,bad,winter,bad,holiday
high,Europe,low,low,medium,NaN,regular,bad,winter,bad,weekend
high,NaN,high,low,low,low,regular,good,fall,good,weekend
low,Europe,NaN,low,low,medium,regular,bad,winter,good,weekend
low,Europe,low,high,high,medium,regular,bad,spring,good,working
high,UK,NaN,medium,low,medium,regular,good,summer,good,working
high,US,low,medium,high,medium,regular,good,fall,NaN,working
high,US,low,medium,NaN,medium,regular,bad,winter,bad,weekend
high,NaN,high,high,high,medium,increased,good,fall,good,working
low,Europe,low,high,high,medium,regular,good,summer,bad,weekend
low,Europe,low,low,low,medium,NaN,bad,fall,good,working
low,UK,low,low,low,medium,regular,bad,spring,bad,working
low,UK,low,low,low,medium,regular,good,spring,good,working
high,Europe,low,medium,low,NaN,regular,bad,fall,bad,weekend
high,UK,low,low,NaN,medium,regular,NaN,fall,bad,working
NaN,Europe,low,low,low,medium,regular,good,summer,good,working
high,Europe,NaN,low,NaN,medium,regular,good,winter,good,weekend
high,US,low,low,low,medium,regular,good,fall,good,NaN
high,US,high,high,high,medium,regular,good,fall,good,NaN
NaN,UK,low,high,low,medium,regular,good,summer,good,working
low,UK,low,low,low,medium,regular,NaN,winter,bad,working
high,Europe,NaN,low,medium,low,regular,good,summer,good,weekend
high,UK,low,high,low,medium,regular,good,summer,good,working
low,NaN,NaN,NaN,low,medium,regular,good,spring,good,holiday
high,Europe,low,low,low,medium,regular,good,fall,good,working
high,US,low,low,low,medium,regular,good,spring,good,working
low,US,low,medium,medium,medium,regular,good,fall,good,working
high,NaN,low,low,low,medium,regular,good,summer,good,working
high,Europe,low,medium,medium,medium,regular,bad,winter,bad,working
low,US,low,high,NaN,medium,regular,bad,winter,bad,working
low,Europe,low,medium,medium,medium,regular,bad,fall,bad,working
high,US,low,low,medium,low,regular,good,summer,bad,working
low,Europe,low,medium,low,NaN,regular,bad,fall,bad,holiday
low,Europe,low,medium,high,medium,regular,bad,winter,bad,weekend
low,Europe,low,low,low,medium,regular,bad,fall,bad,weekend
low,Europe,low,medium,medium,medium,regular,good,fall,good,holiday
high,US,low,medium,low,NaN,regular,bad,fall,bad,working
high,Europe,NaN,high,low,NaN,regular,good,winter,bad,working
low,Europe,low,low,low,low,regular,bad,winter,bad,working
low,Europe,low,low,low,medium,regular,good,summer,NaN,working
low,UK,low,medium,NaN,medium,regular,good,NaN,good,working
low,Europe,low,low,low,low,regular,bad,spring,bad,holiday
high,US,low,low,low,medium,regular,good,fall,good,working
low,US,low,low,low,low,NaN,bad,fall,bad,working
high,Europe,NaN,low,low,medium,regular,bad,spring,good,working
high,Europe,low,low,low,medium,regular,good,summer,good,working
high,Europe,low,medium,medium,medium,NaN,good,summer,good,working
NaN,NaN,high,high,high,medium,regular,bad,winter,bad,weekend
high,Europe,low,low,low,medium,regular,bad,fall,bad,working
low,US,low,low,NaN,NaN,regular,good,spring,good,working
low,UK,low,medium,medium,low,regular,bad,fall,bad,working
low,US,NaN,medium,high,medium,regular,good,NaN,good,NaN
high,US,low,NaN,medium,medium,regular,good,summer,good,working
high,UK,low,medium,high,low,regular,bad,winter,bad,working
low,Europe,low,low,low,medium,regular,bad,fall,good,weekend
high,Europe,low,medium,high,medium,regular,good,spring,bad,working
NaN,Europe,low,low,low,medium,regular,good,fall,NaN,working
NaN,US,low,low,medium,medium,regular,good,fall,good,working
high,US,low,medium,medium,NaN,regular,good,spring,NaN,working
NaN,US,low,high,low,low,regular,bad,fall,bad,working
high,Europe,low,low,low,NaN,regular,bad,winter,bad,working
high,Europe,low,NaN,low,low,regular,good,summer,good,NaN
low,US,NaN,medium,low,medium,regular,bad,fall,bad,weekend
high,US,low,medium,medium,medium,regular,good,summer,good,weekend
low,Europe,low,medium,medium,medium,regular,bad,summer,good,weekend
low,UK,low,medium,medium,medium,increased,good,summer,good,working
high,Europe,high,medium,low,low,NaN,bad,fall,bad,holiday
high,UK,NaN,NaN,low,medium,regular,good,winter,good,weekend
high,Europe,low,medium,medium,medium,regular,good,summer,good,working
low,US,low,low,low,medium,regular,good,NaN,good,working
low,UK,low,low,low,medium,regular,good,fall,good,weekend
high,UK,low,low,low,low,regular,good,summer,bad,working
high,US,low,medium,medium,low,regular,NaN,spring,good,weekend
low,Europe,low,low,NaN,NaN,regular,good,spring,bad,working
low,US,low,low,NaN,medium,regular,good,fall,good,weekend
high,UK,low,low,low,medium,regular,bad,winter,bad,working
high,US,low,low,high,medium,increased,bad,winter,bad,holiday
low,Europe,low,high,high,medium,NaN,bad,NaN,good,working
low,Europe,low,medium,low,medium,regular,bad,summer,bad,weekend
high,Europe,low,NaN,low,medium,regular,good,summer,good,weekend
high,Europe,high,low,low,low,regular,bad,winter,bad,holiday
low,Europe,NaN,low,low,low,regular,bad,summer,bad,working
NaN,UK,low,low,low,low,regular,good,fall,good,weekend
low,US,low,medium,medium,medium,regular,bad,spring,bad,working
low,Europe,low,low,low,low,regular,bad,spring,bad,working
low,Europe,NaN,low,low,medium,regular,bad,winter,bad,weekend
high,US,low,low,high,low,regular,good,winter,good,working
high,UK,low,low,low,medium,regular,good,fall,good,weekend
low,Europe,low,low,low,medium,regular,good,NaN,good,NaN
high,UK,low,low,low,medium,regular,good,summer,good,holiday
low,Europe,low,medium,high,medium,increased,bad,winter,bad,weekend
low,Europe,low,low,medium,low,regular,bad,NaN,bad,working
high,US,low,high,high,medium,regular,good,summer,good,working
low,US,high,high,NaN,medium,NaN,bad,summer,good,weekend
high,Europe,low,low,low,medium,regular,NaN,summer,bad,working
low,Europe,low,low,low,low,regular,bad,summer,bad,weekend
low,US,NaN,high,low,medium,regular,NaN,winter,bad,weekend
low,Europe,low,high,high,medium,regular,bad,spring,bad,working
low,UK,low,low,NaN,low,NaN,bad,summer,bad,working
low,US,low,high,high,medium,regular,bad,winter,bad,working
low,US,low,low,low,medium,regular,NaN,summer,good,weekend
low,Europe,low,medium,medium,low,regular,good,summer,good,weekend
high,UK,low,low,high,medium,regular,good,summer,good,weekend
low,Europe,low,high,low,medium,NaN,bad,NaN,bad,working
high,Europe,low,low,medium,medium,regular,good,winter,bad,NaN
high,UK,low,low,low,medium,regular,bad,fall,bad,working
high,Europe,low,low,medium,medium,regular,good,spring,good,working
high,Europe,low,low,low,medium,regular,good,summer,good,holiday
high,Europe,low,low,low,medium,regular,good,spring,bad,NaN
low,Europe,low,medium,medium,low,NaN,good,spring,bad,working
low,Europe,low,low,low,NaN,regular,NaN,fall,bad,weekend
high,Europe,low,low,low,low,regular,good,spring,bad,working
low,Europe,low,low,low,low,regular,NaN,winter,NaN,weekend
low,Europe,NaN,medium,low,medium,regular,NaN,fall,good,working
low,Europe,low,medium,low,medium,regular,good,fall,good,working
high,NaN,NaN,low,low,low,regular,good,fall,NaN,working
high,Europe,low,medium,low,low,regular,bad,summer,good,working
high,US,low,low,medium,medium,regular,good,fall,good,weekend
NaN,Europe,low,medium,low,medium,regular,good,winter,good,weekend
high,UK,high,low,medium,low,regular,bad,winter,bad,working
high,US,low,medium,medium,medium,regular,good,summer,good,NaN
high,Europe,low,NaN,medium,medium,regular,good,summer,good,working
high,Europe,low,low,low,low,regular,good,fall,good,weekend
high,Europe,low,NaN,low,medium,regular,bad,fall,bad,working
high,Europe,high,low,high,NaN,regular,good,fall,good,weekend
low,UK,low,medium,low,NaN,regular,bad,fall,bad,working
low,Europe,low,low,NaN,medium,regular,bad,spring,bad,working
low,US,low,NaN,medium,medium,increased,good,summer,good,working
high,Europe,low,medium,high,low,regular,good,spring,NaN,weekend
low,US,low,high,NaN,medium,regular,bad,spring,bad,NaN
low,US,NaN,low,low,medium,regular,bad,NaN,bad,weekend
high,Europe,low,low,medium,medium,regular,good,summer,good,weekend
high,US,low,low,low,medium,regular,good,fall,good,working
high,Europe,low,low,low,medium,regular,bad,fall,bad,weekend
high,US,low,medium,medium,medium,regular,bad,spring,bad,working
high,Europe,low,low,low,low,regular,good,winter,good,weekend
low,US,low,low,low,medium,regular,good,spring,good,working
NaN,Europe,low,low,NaN,medium,regular,bad,winter,bad,working
low,US,NaN,low,low,medium,regular,bad,NaN,good,NaN
low,UK,low,medium,high,medium,regular,good,winter,NaN,working
low,Europe,low,low,low,low,regular,bad,fall,bad,weekend
high,Europe,low,low,low,low,regular,good,spring,good,working
low,Europe,low,high,low,low,regular,bad,fall,bad,NaN
high,Europe,low,low,low,low,regular,bad,spring,bad,working
low,Europe,low,medium,medium,medium,regular,bad,winter,bad,working
NaN,US,low,high,medium,medium,regular,bad,fall,bad,working
high,US,low,medium,low,NaN,NaN,good,summer,good,working
low,Europe,low,low,low,medium,regular,bad,winter,good,working
low,US,low,low,low,low,regular,good,spring,good,working
NaN,Europe,low,low,low,medium,regular,bad,spring,bad,working
low,Europe,low,low,low,medium,regular,good,summer,bad,working
low,Europe,NaN,low,low,low,regular,bad,summer,NaN,working
high,US,NaN,medium,low,medium,regular,good,spring,good,working
high,UK,low,low,medium,medium,regular,bad,winter,bad,working
low,UK,low,low,medium,medium,regular,good,summer,good,working
low,Europe,low,high,medium,low,increased,bad,fall,bad,NaN
high,US,low,low,low,medium,regular,good,fall,good,weekend
low,NaN,low,low,low,medium,regular,bad,fall,good,holiday
NaN,Europe,low,medium,medium,medium,NaN,good,spring,bad,working
high,US,low,NaN,low,low,regular,good,summer,good,working
low,Europe,low,high,medium,NaN,regular,NaN,spring,good,weekend
low,US,low,medium,high,NaN,increased,bad,fall,bad,working
low,Europe,low,low,NaN,medium,regular,bad,winter,bad,working
low,Europe,NaN,medium,medium,medium,regular,bad,fall,good,working
high,Europe,low,medium,medium,medium,regular,good,spring,bad,working
high,NaN,low,low,high,NaN,NaN,good,winter,NaN,weekend
high,Europe,low,low,medium,medium,regular,good,summer,good,working
high,US,low,NaN,medium,medium,regular,NaN,summer,good,working
high,Europe,NaN,medium,low,medium,regular,bad,winter,bad,working
high,Europe,NaN,low,low,medium,regular,good,summer,good,holiday
low,Europe,low,low,low,low,regular,bad,winter,bad,working
low,US,low,low,low,low,regular,bad,winter,bad,working
high,UK,low,low,low,low,regular,good,spring,bad,weekend
low,US,low,low,low,low,regular,good,NaN,good,working
low,UK,low,low,low,medium,NaN,good,summer,good,working
NaN,Europe,low,low,low,low,regular,good,summer,good,NaN
high,Europe,low,low,medium,low,regular,good,fall,good,working
high,Europe,low,low,low,medium,regular,good,fall,good,working
low,Europe,low,NaN,low,medium,regular,bad,winter,bad,working
high,Europe,low,medium,high,medium,regular,bad,spring,bad,weekend
low,Europe,low,medium,NaN,medium,NaN,good,fall,good,working
high,UK,low,medium,high,NaN,regular,bad,spring,bad,weekend
NaN,US,low,low,low,low,regular,bad,winter,bad,working
low,UK,low,low,low,medium,regular,bad,winter,bad,weekend
high,Europe,low,medium,high,medium,regular,bad,winter,bad,weekend
high,Europe,low,low,low,low,regular,good,fall,good,weekend
high,Europe,low,high,high,medium,regular,good,summer,bad,weekend
NaN,US,low,low,low,medium,regular,good,summer,good,weekend
high,Europe,low,low,medium,NaN,regular,NaN,NaN,NaN,working
high,Europe,high,medium,medium,medium,regular,NaN,summer,good,working
high,US,NaN,high,high,medium,regular,bad,winter,bad,working
low,Europe,low,low,low,medium,increased,good,winter,good,working
low,Europe,low,low,low,medium,NaN,bad,winter,good,weekend
NaN,US,low,low,high,medium,regular,bad,fall,bad,weekend
low,UK,low,low,NaN,medium,NaN,bad,summer,good,working
low,UK,low,low,medium,low,regular,bad,winter,NaN,working
high,UK,low,low,low,NaN,regular,good,spring,good,working
high,Europe,low,NaN,low,medium,regular,good,summer,good,working
low,Europe,low,medium,high,medium,regular,bad,winter,bad,working
low,Europe,low,low,low,medium,regular,good,winter,good,working
low,US,NaN,medium,high,low,regular,bad,fall,bad,NaN
high,UK,low,low,medium,medium,regular,good,spring,NaN,NaN
NaN,Europe,NaN,low,low,low,NaN,good,fall,good,holiday
high,UK,low,NaN,low,medium,regular,good,spring,good,working
low,US,low,medium,high,NaN,regular,bad,winter,bad,weekend
low,UK,low,medium,high,medium,regular,bad,spring,bad,NaN
low,NaN,low,low,low,medium,NaN,good,summer,good,weekend
low,US,low,medium,high,low,regular,bad,spring,bad,working
high,UK,low,medium,high,medium,regular,good,NaN,good,working
high,US,low,low,low,medium,regular,NaN,winter,good,working
low,US,low,medium,NaN,medium,regular,good,spring,good,working
low,US,low,low,low,low,regular,bad,spring,bad,working
low,Europe,low,low,medium,low,NaN,bad,winter,bad,holiday
low,UK,NaN,medium,medium,medium,regular,bad,spring,bad,working
low,UK,low,high,high,medium,regular,bad,winter,bad,weekend
low,Europe,low,low,high,medium,regular,good,winter,good,working
high,US,NaN,low,low,low,regular,good,summer,good,working
high,Europe,low,medium,low,medium,regular,bad,spring,bad,weekend
low,Europe,low,low,low,medium,regular,bad,winter,bad,working
low,US,low,medium,high,medium,regular,bad,summer,bad,weekend
low,Europe,low,low,low,low,regular,bad,winter,bad,working
NaN,US,low,low,low,low,regular,good,winter,good,weekend
low,NaN,low,NaN,low,medium,regular,good,fall,good,working
low,US,low,low,medium,NaN,regular,bad,winter,bad,weekend
low,UK,low,low,medium,low,regular,good,summer,good,weekend
high,Europe,NaN,low,low,low,NaN,good,fall,good,working
high,US,low,NaN,high,medium,regular,bad,fall,bad,NaN
low,US,NaN,low,medium,medium,regular,good,spring,good,working
high,UK,low,low,low,low,regular,good,spring,good,NaN
low,US,low,medium,low,medium,regular,bad,winter,bad,holiday
NaN,US,low,medium,high,medium,regular,bad,winter,bad,working
low,Europe,low,low,low,low,regular,good,winter,good,working
low,NaN,low,medium,medium,medium,regular,bad,spring,bad,NaN
high,Europe,NaN,medium,NaN,NaN,regular,good,fall,good,working
high,Europe,low,low,low,NaN,regular,good,fall,good,working
high,Europe,low,low,low,low,increased,good,fall,good,working
high,UK,low,low,NaN,medium,regular,good,summer,good,working
high,NaN,low,low,low,NaN,regular,good,NaN,bad,working
NaN,UK,low,NaN,medium,medium,regular,good,fall,good,holiday
high,Europe,low,low,low,NaN,NaN,good,fall,good,working
high,US,low,medium,low,medium,regular,good,summer,NaN,weekend
low,Europe,low,medium,low,medium,regular,bad,spring,good,working
low,UK,high,high,low,medium,regular,good,spring,good,weekend
low,Europe,low,medium,medium,low,regular,bad,winter,bad,holiday
low,Europe,high,high,high,NaN,regular,good,fall,good,working
high,US,low,high,high,medium,regular,good,fall,good,working
low,UK,low,low,medium,medium,regular,bad,fall,bad,holiday
low,US,high,low,high,low,regular,bad,NaN,good,working
high,US,low,low,low,NaN,regular,good,fall,good,working
low,NaN,low,medium,low,medium,regular,bad,winter,bad,working
high,Europe,NaN,low,low,low,regular,bad,winter,bad,working
high,US,low,high,high,low,regular,good,fall,good,weekend
low,Europe,low,low,high,NaN,regular,bad,winter,bad,weekend
low,Europe,low,NaN,low,medium,NaN,bad,spring,bad,working
high,US,low,NaN,low,low,regular,good,spring,good,working
low,Europe,low,low,low,medium,regular,good,summer,good,working
high,Europe,low,medium,medium,NaN,regular,good,fall,good,weekend
low,Europe,low,high,low,medium,regular,good,summer,good,NaN
high,UK,low,NaN,high,NaN,NaN,NaN,fall,good,NaN
low,UK,low,medium,low,medium,regular,bad,spring,bad,working
low,Europe,low,low,high,medium,regular,bad,fall,bad,working
NaN,UK,low,low,medium,medium,increased,bad,spring,bad,working
low,UK,low,NaN,low,medium,regular,bad,fall,bad,weekend
NaN,Europe,low,low,low,medium,regular,bad,winter,bad,weekend
high,Europe,NaN,low,low,low,regular,NaN,spring,bad,working
high,Europe,low,low,medium,medium,regular,bad,summer,bad,working
NaN,UK,low,low,low,low,NaN,bad,spring,bad,working
low,Europe,low,low,low,low,regular,good,fall,bad,holiday
high,Europe,low,low,low,low,regular,NaN,summer,NaN,weekend
high,UK,low,medium,low,medium,regular,good,spring,good,working
low,UK,low,low,low,low,regular,bad,winter,bad,working
low,Europe,low,low,high,low,regular,bad,summer,bad,weekend
low,US,low,medium,NaN,medium,regular,bad,NaN,good,weekend
low,Europe,low,low,medium,medium,NaN,good,summer,good,weekend
high,Europe,low,low,NaN,NaN,NaN,bad,NaN,good,working
low,Europe,low,NaN,high,medium,regular,good,fall,good,weekend
low,Europe,NaN,medium,medium,low,regular,bad,spring,bad,working
NaN,UK,low,medium,low,medium,regular,good,summer,good,working
low,US,low,low,low,medium,regular,bad,spring,NaN,working
high,Europe,high,medium,high,medium,regular,bad,fall,bad,working
low,NaN,low,medium,low,medium,regular,bad,NaN,good,working
NaN,Europe,low,low,low,NaN,regular,bad,winter,bad,working
high,US,low,low,medium,medium,regular,good,spring,good,working
NaN,UK,low,NaN,medium,NaN,regular,good,summer,bad,working
high,US,low,low,low,medium,regular,good,summer,good,weekend
low,Europe,low,medium,medium,medium,regular,good,NaN,good,working
low,US,low,medium,low,medium,increased,bad,fall,bad,weekend
NaN,Europe,NaN,NaN,low,medium,regular,good,summer,good,working
low,Europe,low,medium,medium,medium,regular,bad,winter,bad,working
low,Europe,low,low,medium,low,regular,good,spring,good,weekend
low,UK,NaN,low,low,low,NaN,bad,winter,good,holiday
low,US,low,low,low,medium,regular,bad,winter,bad,working
low,UK,low,low,low,medium,regular,good,NaN,good,working
high,Europe,NaN,low,NaN,low,NaN,good,summer,good,working
high,NaN,high,NaN,medium,low,regular,NaN,winter,bad,working
high,UK,low,low,low,medium,regular,bad,fall,bad,working
NaN,US,low,medium,low,medium,regular,bad,winter,bad,weekend
high,US,low,low,low,medium,regular,bad,summer,bad,working
high,Europe,high,medium,low,medium,regular,good,winter,bad,holiday
low,NaN,low,medium,NaN,medium,regular,NaN,summer,good,working
low,Europe,low,medium,low,medium,regular,bad,spring,good,working
low,US,low,NaN,low,medium,regular,good,fall,NaN,working
low,US,NaN,low,low,medium,NaN,NaN,spring,bad,working
high,Europe,low,low,low,low,regular,good,summer,good,working
low,Europe,low,low,low,low,regular,bad,fall,bad,holiday
high,UK,low,high,medium,medium,regular,bad,spring,bad,working
high,US,high,medium,medium,medium,regular,NaN,NaN,good,working
NaN,US,low,high,medium,NaN,regular,bad,spring,bad,weekend
low,Europe,NaN,low,medium,NaN,regular,bad,fall,bad,working
high,Europe,low,low,low,low,regular,good,spring,bad,working
high,Europe,low,NaN,medium,medium,regular,good,fall,good,working
low,Europe,low,medium,low,medium,regular,NaN,summer,good,working
low,Europe,low,low,low,medium,NaN,good,summer,good,working
low,US,low,low,low,medium,NaN,good,spring,good,working
NaN,US,low,low,low,medium,regular,bad,spring,bad,working
low,Europe,low,medium,low,medium,regular,good,summer,good,working
low,US,low,high,high,low,increased,NaN,winter,bad,weekend
low,US,low,medium,high,medium,regular,bad,summer,NaN,working
low,UK,low,medium,medium,low,regular,bad,fall,bad,working
high,UK,low,low,low,low,regular,good,winter,bad,working
high,US,low,medium,low,medium,regular,good,summer,good,working
low,US,low,low,low,medium,regular,bad,spring,bad,working
high,US,low,NaN,NaN,medium,regular,good,spring,bad,weekend
low,Europe,NaN,high,medium,low,regular,bad,spring,bad,working
low,Europe,low,low,high,low,regular,bad,spring,bad,holiday
low,Europe,low,low,low,low,regular,good,fall,good,holiday
low,NaN,low,low,NaN,medium,regular,bad,winter,good,working
low,UK,low,low,low,low,regular,NaN,winter,bad,NaN
NaN,US,low,low,low,medium,regular,bad,spring,bad,weekend
high,UK,low,low,low,NaN,regular,good,summer,good,NaN
